Case Study,Sampling Strategy,Robustness,Confidence Difference
Dune,solverBased,0.52,0.0
Dune,solverBased,0.521,0.0
Dune,solverBased,0.522,0.0
Dune,solverBased,0.523,0.0
Dune,solverBased,0.524,0.0
Dune,solverBased,0.525,0.0
Dune,solverBased,0.526,0.0
Dune,solverBased,0.527,0.0
Dune,solverBased,0.528,0.0
Dune,solverBased,0.529,0.0
Dune,solverBased,0.53,0.0
Dune,solverBased,0.531,0.0
Dune,solverBased,0.532,0.0
Dune,solverBased,0.533,0.0
Dune,solverBased,0.534,0.0
Dune,solverBased,0.535,0.0
Dune,solverBased,0.536,0.0
Dune,solverBased,0.537,0.0
Dune,solverBased,0.538,0.0
Dune,solverBased,0.539,0.0
Dune,solverBased,0.54,0.0
Dune,solverBased,0.541,0.0
Dune,solverBased,0.542,0.0
Dune,solverBased,0.543,0.0
Dune,solverBased,0.544,0.0
Dune,solverBased,0.545,0.0
Dune,solverBased,0.546,0.0
Dune,solverBased,0.547,0.0
Dune,solverBased,0.548,0.0
Dune,solverBased,0.549,0.0
Dune,solverBased,0.55,0.0
Dune,solverBased,0.551,0.0
Dune,solverBased,0.552,0.0
Dune,solverBased,0.553,0.0
Dune,solverBased,0.554,0.0
Dune,solverBased,0.555,0.0
Dune,solverBased,0.556,0.0
Dune,solverBased,0.557,0.0
Dune,solverBased,0.558,0.0
Dune,solverBased,0.559,0.0
Dune,solverBased,0.56,0.0
Dune,solverBased,0.561,0.0
Dune,solverBased,0.562,0.0
Dune,solverBased,0.563,0.0
Dune,solverBased,0.564,0.0
Dune,solverBased,0.565,0.0
Dune,solverBased,0.566,0.0
Dune,solverBased,0.567,0.0
Dune,solverBased,0.568,0.0
Dune,solverBased,0.569,0.0
Dune,solverBased,0.57,0.0
Dune,solverBased,0.571,0.0
Dune,solverBased,0.572,0.0
Dune,solverBased,0.573,0.0
Dune,solverBased,0.574,0.0
Dune,solverBased,0.575,0.0
Dune,solverBased,0.576,0.0
Dune,solverBased,0.577,0.0
Dune,solverBased,0.578,0.0
Dune,solverBased,0.579,0.0
Dune,solverBased,0.58,0.0
Dune,solverBased,0.581,0.0
Dune,solverBased,0.582,0.0
Dune,solverBased,0.583,0.0
Dune,solverBased,0.584,0.0
Dune,solverBased,0.585,0.0
Dune,solverBased,0.586,0.0
