Sample Set Size,Max Area,Min Area
1,0.3334333333331667,-0.6665666666668333
2,0.2501,-0.7499
3,0.20010000000000006,-0.7998999999999999
4,0.16676666666666673,-0.8332333333333333
5,0.14295714285714278,-0.8570428571428572
6,0.1251000000000002,-0.8748999999999998
7,0.11121111111111137,-0.8887888888888886
8,0.1001000000000003,-0.8998999999999997
9,0.09100909090909137,-0.9089909090909086
10,0.08343333333333391,-0.9165666666666661
11,0.07702307692307764,-0.9229769230769224
12,0.07152857142857239,-0.9284714285714276
13,0.06676666666666775,-0.9332333333333322
14,0.06260000000000154,-0.9373999999999985
15,0.058923529411766595,-0.9410764705882334
16,0.05565555555555779,-0.9443444444444422
17,0.05273157894737113,-0.9472684210526289
18,0.05010000000000314,-0.9498999999999969
19,0.047719047619051436,-0.9522809523809486
20,0.045554545454549955,-0.95444545454545
21,0.043578260869570395,-0.9564217391304296
22,0.0417666666666725,-0.9582333333333275
23,0.040100000000006686,-0.9598999999999933
24,0.038561538461546085,-0.9614384615384539
25,0.03713703703704563,-0.9628629629629544
26,0.035814285714295346,-0.9641857142857047
27,0.03458275862070059,-0.9654172413792994
28,0.03343333333334553,-0.9665666666666545
29,0.03235806451614254,-0.9676419354838575
30,0.03135000000001498,-0.968649999999985
31,0.030403030303046807,-0.9695969696969532
32,0.029511764705900445,-0.9704882352940996
33,0.028671428571448554,-0.9713285714285514
34,0.02787777777779965,-0.9721222222222003
35,0.027127027027050832,-0.9728729729729492
36,0.02641578947371004,-0.97358421052629
37,0.02574102564105374,-0.9742589743589463
38,0.02510000000003043,-0.9748999999999696
39,0.02449024390247201,-0.975509756097528
40,0.023909523809559352,-0.9760904761904406
41,0.023355813953526594,-0.9766441860464734
42,0.022827272727313885,-0.9771727272726861
43,0.02232222222226632,-0.9776777777777337
44,0.02183913043482999,-0.97816086956517
45,0.021376595744731386,-0.9786234042552686
46,0.020933333333387427,-0.9790666666666126
47,0.020508163265363866,-0.9794918367346361
48,0.020100000000061402,-0.9798999999999386
49,0.019707843137320213,-0.9802921568626798
50,0.01933076923083865,-0.9806692307691613
51,0.01896792452837559,-0.9810320754716244
52,0.018618518518596527,-0.9813814814814035
53,0.01828181818190089,-0.9817181818180991
54,0.017957142857230268,-0.9820428571427697
55,0.01764385964921522,-0.9823561403507848
56,0.01734137931044244,-0.9826586206895576
57,0.017049152542475743,-0.9829508474575243
58,0.016766666666774954,-0.983233333333225
59,0.016493442623064847,-0.9835065573769352
60,0.016229032258184395,-0.9837709677418156
