Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
BerkeleyDBC,SolverBased,0.091,0.74,0.9999999999996629
BerkeleyDBC,SolverBased,0.092,0.74,0.999999999999758
BerkeleyDBC,SolverBased,0.093,0.74,0.9999999999998263
BerkeleyDBC,SolverBased,0.094,0.74,0.9999999999998754
BerkeleyDBC,SolverBased,0.095,0.74,0.9999999999999106
BerkeleyDBC,SolverBased,0.096,0.74,0.9999999999999359
BerkeleyDBC,SolverBased,0.097,0.74,0.999999999999954
BerkeleyDBC,SolverBased,0.098,0.74,0.9999999999999671
BerkeleyDBC,SolverBased,0.099,0.74,0.9999999999999765
BerkeleyDBC,SolverBased,0.1,0.74,0.9999999999999831
BerkeleyDBC,SolverBased,0.101,0.77,0.9999999999999879
BerkeleyDBC,SolverBased,0.102,0.81,0.9999999999999913
BerkeleyDBC,SolverBased,0.103,0.81,0.9999999999999938
BerkeleyDBC,SolverBased,0.104,0.82,0.9999999999999956
BerkeleyDBC,SolverBased,0.105,0.82,0.9999999999999969
BerkeleyDBC,SolverBased,0.106,0.82,0.9999999999999978
BerkeleyDBC,SolverBased,0.107,0.82,0.9999999999999984
BerkeleyDBC,SolverBased,0.108,0.82,0.9999999999999989
BerkeleyDBC,SolverBased,0.109,0.82,0.9999999999999992
BerkeleyDBC,SolverBased,0.11,0.82,0.9999999999999994
BerkeleyDBC,SolverBased,0.111,0.82,0.9999999999999996
BerkeleyDBC,SolverBased,0.112,0.82,0.9999999999999997
BerkeleyDBC,SolverBased,0.113,0.82,0.9999999999999998
BerkeleyDBC,SolverBased,0.114,0.82,0.9999999999999999
BerkeleyDBC,SolverBased,0.115,0.83,0.9999999999999999
BerkeleyDBC,SolverBased,0.116,0.83,0.9999999999999999
BerkeleyDBC,SolverBased,0.117,0.83,1.0
BerkeleyDBC,SolverBased,0.118,0.83,1.0
BerkeleyDBC,SolverBased,0.119,0.83,1.0
BerkeleyDBC,SolverBased,0.12,0.83,1.0
BerkeleyDBC,SolverBased,0.121,0.83,1.0
BerkeleyDBC,SolverBased,0.122,0.84,1.0
BerkeleyDBC,SolverBased,0.123,0.84,1.0
BerkeleyDBC,SolverBased,0.124,0.84,1.0
BerkeleyDBC,SolverBased,0.125,0.84,1.0
BerkeleyDBC,SolverBased,0.126,0.85,1.0
BerkeleyDBC,SolverBased,0.127,0.85,1.0
BerkeleyDBC,SolverBased,0.128,0.85,1.0
BerkeleyDBC,SolverBased,0.129,0.85,1.0
BerkeleyDBC,SolverBased,0.13,0.85,1.0
BerkeleyDBC,SolverBased,0.131,0.85,1.0
BerkeleyDBC,SolverBased,0.132,0.85,1.0
BerkeleyDBC,SolverBased,0.133,0.85,1.0
BerkeleyDBC,SolverBased,0.134,0.85,1.0
BerkeleyDBC,SolverBased,0.135,0.85,1.0
BerkeleyDBC,SolverBased,0.136,0.85,1.0
BerkeleyDBC,SolverBased,0.137,0.85,1.0
BerkeleyDBC,SolverBased,0.138,0.85,1.0
BerkeleyDBC,SolverBased,0.139,0.85,1.0
BerkeleyDBC,SolverBased,0.14,0.85,1.0
BerkeleyDBC,SolverBased,0.141,0.85,1.0
BerkeleyDBC,SolverBased,0.142,0.85,1.0
BerkeleyDBC,SolverBased,0.143,0.86,1.0
BerkeleyDBC,SolverBased,0.144,0.86,1.0
BerkeleyDBC,SolverBased,0.145,0.86,1.0
BerkeleyDBC,SolverBased,0.146,0.86,1.0
BerkeleyDBC,SolverBased,0.147,0.86,1.0
BerkeleyDBC,SolverBased,0.148,0.86,1.0
BerkeleyDBC,SolverBased,0.149,0.87,1.0
