Case Study,Sampling Strategy,Robustness,Confidence Difference
Polly,solverBased,0.357,-0.22914616182768843
Polly,solverBased,0.358,-0.22916716216004895
Polly,solverBased,0.359,-0.2291876775193482
Polly,solverBased,0.36,-0.22920771837485732
Polly,solverBased,0.361,-0.21922729498566207
Polly,solverBased,0.362,-0.2092464174045643
Polly,solverBased,0.363,-0.20926509548191652
Polly,solverBased,0.364,-0.209283338869391
Polly,solverBased,0.365,-0.1893011570236851
Polly,solverBased,0.366,-0.18931855921016227
Polly,solverBased,0.367,-0.18933555450643114
Polly,solverBased,0.368,-0.18935215180586307
Polly,solverBased,0.369,-0.18936835982104938
Polly,solverBased,0.37,-0.18938418708719817
Polly,solverBased,0.371,-0.18939964196547387
Polly,solverBased,0.372,-0.18941473264627828
Polly,solverBased,0.373,-0.18942946715247422
Polly,solverBased,0.374,-0.1894438533425551
Polly,solverBased,0.375,-0.1894578989137572
Polly,solverBased,0.376,-0.18947161140511992
Polly,solverBased,0.377,-0.18948499820049125
Polly,solverBased,0.378,-0.18949806653148138
Polly,solverBased,0.379,-0.18951082348036485
Polly,solverBased,0.38,-0.18952327598293173
Polly,solverBased,0.381,-0.17953543083128842
Polly,solverBased,0.382,-0.17954729467661001
Polly,solverBased,0.383,-0.1795588740318439
Polly,solverBased,0.384,-0.1795701752743657
Polly,solverBased,0.385,-0.17958120464858807
Polly,solverBased,0.386,-0.17959196826852453
Polly,solverBased,0.387,-0.17960247212030622
Polly,solverBased,0.388,-0.1796127220646555
Polly,solverBased,0.389,-0.1796227238393151
Polly,solverBased,0.39,-0.16963248306143364
Polly,solverBased,0.391,-0.16964200522990946
Polly,solverBased,0.392,-0.169651295727692
Polly,solverBased,0.393,-0.16966035982404237
Polly,solverBased,0.394,-0.16966920267675345
Polly,solverBased,0.395,-0.16967782933432995
Polly,solverBased,0.396,-0.16968624473812965
Polly,solverBased,0.397,-0.16969445372446557
Polly,solverBased,0.398,-0.1597024610266713
Polly,solverBased,0.399,-0.15971027127712778
Polly,solverBased,0.4,-0.15971788900925443
Polly,solverBased,0.401,-0.1597253186594636
Polly,solverBased,0.402,-0.15973256456908025
Polly,solverBased,0.403,-0.14973963098622567
Polly,solverBased,0.404,-0.14974652206766836
Polly,solverBased,0.405,-0.14975324188064
Polly,solverBased,0.406,-0.1497597944046184
Polly,solverBased,0.407,-0.1497661835330789
Polly,solverBased,0.408,-0.14977241307521216
Polly,solverBased,0.409,-0.14977848675761152
Polly,solverBased,0.41,-0.1497844082259293
Polly,solverBased,0.411,-0.14979018104650155
Polly,solverBased,0.412,-0.1497958087079443
Polly,solverBased,0.413,-0.1498012946227194
Polly,solverBased,0.414,-0.14980664212867167
Polly,solverBased,0.415,-0.14981185449053747
Polly,solverBased,0.416,-0.14981693490142522
Polly,solverBased,0.417,-0.14982188648426853
Polly,solverBased,0.418,-0.1498267122932525
Polly,solverBased,0.419,-0.14983141531521282
Polly,solverBased,0.42,-0.14983599847100892
Polly,solverBased,0.421,-0.14984046461687162
Polly,solverBased,0.422,-0.1498448165457258
Polly,solverBased,0.423,-0.14984905698848705
Polly,solverBased,0.424,-0.14985318861533548
Polly,solverBased,0.425,-0.14985721403696384
Polly,solverBased,0.426,-0.14986113580580396
Polly,solverBased,0.427,-0.14986495641722808
Polly,solverBased,0.428,-0.1398686783107289
Polly,solverBased,0.429,-0.1398723038710764
Polly,solverBased,0.43,-0.13987583542945314
Polly,solverBased,0.431,-0.13987927526456712
Polly,solverBased,0.432,-0.09988262560374495
Polly,solverBased,0.433,-0.09988588862400227
Polly,solverBased,0.434,-0.09988906645309514
Polly,solverBased,0.435,-0.09989216117055055
Polly,solverBased,0.436,-0.09989517480867716
Polly,solverBased,0.437,-0.09989810935355692
Polly,solverBased,0.438,-0.09990096674601723
Polly,solverBased,0.439,-0.09990374888258435
Polly,solverBased,0.44,-0.09990645761641892
Polly,solverBased,0.441,-0.09990909475823229
Polly,solverBased,0.442,-0.09991166207718616
Polly,solverBased,0.443,-0.099914161301774
Polly,solverBased,0.444,-0.09991659412068532
Polly,solverBased,0.445,-0.09991896218365393
Polly,solverBased,0.446,-0.09992126710228821
Polly,solverBased,0.447,-0.09992351045088632
Polly,solverBased,0.448,-0.0999256937672347
Polly,solverBased,0.449,-0.09992781855339128
Polly,solverBased,0.45,-0.09992988627645327
Polly,solverBased,0.451,-0.09993189836930916
Polly,solverBased,0.452,-0.09993385623137663
Polly,solverBased,0.453,-0.09993576122932579
Polly,solverBased,0.454,-0.09993761469778728
Polly,solverBased,0.455,-0.09993941794004724
Polly,solverBased,0.456,-0.09994117222872823
Polly,solverBased,0.457,-0.09994287880645591
Polly,solverBased,0.458,-0.099944538886513
Polly,solverBased,0.459,-0.09994615365348058
Polly,solverBased,0.46,-0.09994772426386511
Polly,solverBased,0.461,-0.09994925184671466
Polly,solverBased,0.462,-0.0999507375042209
Polly,solverBased,0.463,-0.09995218231231073
Polly,solverBased,0.464,-0.09995358732122428
Polly,solverBased,0.465,-0.09995495355608264
Polly,solverBased,0.466,-0.09995628201744322
Polly,solverBased,0.467,-0.09995757368184399
Polly,solverBased,0.468,-0.0999588295023367
Polly,solverBased,0.469,-0.09996005040900968
Polly,solverBased,0.47,-0.0999612373094988
Polly,solverBased,0.471,-0.09996239108948946
Polly,solverBased,0.472,-0.09996351261320702
Polly,solverBased,0.473,-0.09996460272389784
Polly,solverBased,0.474,-0.09996566224430026
Polly,solverBased,0.475,-0.09996669197710595
Polly,solverBased,0.476,-0.09996769270541139
Polly,solverBased,0.477,-0.0999686651931605
Polly,solverBased,0.478,-0.0999696101855777
Polly,solverBased,0.479,-0.0999705284095922
Polly,solverBased,0.48,-0.09997142057425346
Polly,solverBased,0.481,-0.09997228737113761
Polly,solverBased,0.482,-0.09997312947474613
Polly,solverBased,0.483,-0.09997394754289535
Polly,solverBased,0.484,-0.09997474221709834
Polly,solverBased,0.485,-0.09997551412293848
Polly,solverBased,0.486,-0.09997626387043557
Polly,solverBased,0.487,-0.09997699205440358
Polly,solverBased,0.488,-0.09997769925480149
Polly,solverBased,0.489,-0.09997838603707598
Polly,solverBased,0.49,-0.09997905295249798
Polly,solverBased,0.491,-0.0999797005384907
Polly,solverBased,0.492,-0.09998032931895173
Polly,solverBased,0.493,-0.09998093980456757
Polly,solverBased,0.494,-0.09998153249312214
Polly,solverBased,0.495,-0.09998210786979789
Polly,solverBased,0.496,-0.09998266640747111
Polly,solverBased,0.497,-0.09998320856700038
Polly,solverBased,0.498,-0.09998373479750933
Polly,solverBased,0.499,-0.09998424553666285
Polly,solverBased,0.5,-0.09998474121093748
Polly,solverBased,0.501,-0.0999852222358859
Polly,solverBased,0.502,-0.09998568901639582
Polly,solverBased,0.503,-0.09998614194694322
Polly,solverBased,0.504,-0.0999865814118398
Polly,solverBased,0.505,-0.0999870077854752
Polly,solverBased,0.506,-0.09998742143255412
Polly,solverBased,0.507,-0.09998782270832796
Polly,solverBased,0.508,-0.09998821195882146
Polly,solverBased,0.509,-0.09998858952105416
Polly,solverBased,0.51,-0.0999889557232575
Polly,solverBased,0.511,-0.07998931088508665
Polly,solverBased,0.512,-0.07998965531782753
Polly,solverBased,0.513,-0.0799899893246
Polly,solverBased,0.514,-0.0799903132005555
Polly,solverBased,0.515,-0.07999062723307093
Polly,solverBased,0.516,-0.07999093170193827
Polly,solverBased,0.517,-0.07999122687954985
Polly,solverBased,0.518,-0.07999151303107865
Polly,solverBased,0.519,-0.0799917904146562
Polly,solverBased,0.52,-0.07999205928154496
Polly,solverBased,0.521,-0.0799923198763075
Polly,solverBased,0.522,-0.07999257243697167
Polly,solverBased,0.523,-0.06999281719519268
Polly,solverBased,0.524,-0.0699930543764099
Polly,solverBased,0.525,-0.06999328420000217
Polly,solverBased,0.526,-0.06999350687943784
Polly,solverBased,0.527,-0.0699937226224221
Polly,solverBased,0.528,-0.0699939316310414
Polly,solverBased,0.529,-0.06999413410190347
Polly,solverBased,0.53,-0.0699943302262751
Polly,solverBased,0.531,-0.06999452019021601
Polly,solverBased,0.532,-0.06999470417471054
Polly,solverBased,0.533,-0.06999488235579499
Polly,solverBased,0.534,-0.06999505490468327
Polly,solverBased,0.535,-0.06999522198788888
Polly,solverBased,0.536,-0.0699953837673446
Polly,solverBased,0.537,-0.06999554040051847
Polly,solverBased,0.538,-0.06999569204052825
Polly,solverBased,0.539,-0.06999583883625227
Polly,solverBased,0.54,-0.06999598093243797
Polly,solverBased,0.541,-0.06999611846980813
Polly,solverBased,0.542,-0.06999625158516443
Polly,solverBased,0.543,-0.06999638041148837
Polly,solverBased,0.544,-0.06999650507803967
Polly,solverBased,0.545,-0.06999662571045329
Polly,solverBased,0.546,-0.06999674243083309
Polly,solverBased,0.547,-0.049996855357843484
Polly,solverBased,0.548,-0.049996964606799255
Polly,solverBased,0.549,-0.0499970702897532
Polly,solverBased,0.55,-0.049997172515581
Polly,solverBased,0.551,-0.04999727139006527
Polly,solverBased,0.552,-0.04999736701597601
Polly,solverBased,0.553,-0.04999745949315082
Polly,solverBased,0.554,-0.049997548918571555
